"source","data","municipality_name","cumulative_probable_cases_count","cumulative_confirmed_cases_count","deaths_count","incidence_cases","letality_rate","population"
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__28052025__1_.pdf",2025-05-28,"Sinaloa",26,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__28052025__1_.pdf",2025-05-28,"Queretaro",54,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__28052025__1_.pdf",2025-05-28,"Yucatan",18,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__28052025__1_.pdf",2025-05-28,"Tabasco",33,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Chihuahua",3001,1740,3,"42.82","0.17",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Sonora",117,46,1,"1.46","2.17",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Zacatecas",80,17,0,"0.99",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Coahuila",70,10,0,"0.29",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Tamaulipas",69,9,0,"0.23",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Durango",72,8,0,"0.42",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Campeche",29,6,0,"0.63",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Guerrero",34,5,0,"0.14",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Oaxaca",41,4,0,"0.09",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Michoacan",59,3,0,"0.06",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Guanajuato",309,2,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"San Luis Potosi",62,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Quintana Roo",28,1,0,"0.05",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Sinaloa",26,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Queretaro",54,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Yucatan",20,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__29052025.pdf",2025-05-29,"Tabasco",35,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Chihuahua",3028,1761,3,"43.34","0.17",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Sonora",121,46,1,"1.46","2.17",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Zacatecas",80,17,0,"0.99",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Coahuila",70,10,0,"0.29",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Tamaulipas",73,9,0,"0.23",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Durango",74,8,0,"0.42",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Campeche",31,6,0,"0.63",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Guerrero",34,5,0,"0.14",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Oaxaca",41,4,0,"0.09",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Michoacan",65,4,0,"0.08",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Guanajuato",312,2,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"San Luis Potosi",62,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Quintana Roo",29,1,0,"0.05",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Sinaloa",27,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Queretaro",54,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Yucatan",22,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__30052025.pdf",2025-05-30,"Tabasco",39,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Chihuahua",3059,1803,4,"44.37","0.22",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Sonora",123,52,1,"1.66","1.92",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Zacatecas",80,17,0,"0.99",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Coahuila",71,10,0,"0.29",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Tamaulipas",73,9,0,"0.23",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Durango",74,8,0,"0.42",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Campeche",33,6,0,"0.63",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Guerrero",35,5,0,"0.14",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Oaxaca",42,4,0,"0.09",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Michoacan",66,4,0,"0.08",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Guanajuato",321,2,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"San Luis Potosi",63,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Quintana Roo",30,1,0,"0.05",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Sinaloa",39,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Queretaro",55,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Yucatan",24,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__02062025.pdf",2025-06-02,"Tabasco",40,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Chihuahua",3111,1821,4,"44.82","0.22",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Sonora",141,52,1,"1.66","1.92",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Zacatecas",82,17,0,"0.99",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Coahuila",74,12,0,"0.31",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Tamaulipas",71,10,0,"0.29",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Durango",75,8,0,"0.42",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Campeche",33,6,0,"0.63",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Guerrero",35,5,0,"0.14",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Oaxaca",42,4,0,"0.09",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Michoacan",68,4,0,"0.08",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Guanajuato",328,2,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"San Luis Potosi",63,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Quintana Roo",30,1,0,"0.05",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Sinaloa",32,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Queretaro",55,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Yucatan",24,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPI_N__03062025.pdf",2025-06-03,"Tabasco",40,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Chihuahua",3173,1914,4,"47.11","0.21",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Sonora",146,52,1,"1.66","1.92",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Zacatecas",82,17,0,"0.99",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Coahuila",73,10,0,"0.29",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Tamaulipas",74,12,0,"0.31",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Durango",80,8,0,"0.42",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Campeche",33,6,0,"0.63",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Guerrero",37,5,0,"0.14",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Oaxaca",42,4,0,"0.09",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Michoacan",70,4,0,"0.08",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Guanajuato",329,2,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"San Luis Potosi",64,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Quintana Roo",31,1,0,"0.05",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Sinaloa",32,2,0,"0.06",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Queretaro",55,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Yucatan",24,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__04062025__2_.pdf",2025-06-04,"Tabasco",39,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Chihuahua",3210,1940,4,"47.75","0.21",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Sonora",150,65,1,"2.07","0.54",NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Zacatecas",85,17,0,"0.99",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Coahuila",73,10,0,"0.29",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Tamaulipas",74,12,0,"0.31",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Durango",85,8,0,"0.42",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Campeche",33,6,0,"0.63",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Guerrero",38,5,0,"0.14",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Oaxaca",42,4,0,"0.09",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Michoacan",70,4,0,"0.08",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Guanajuato",333,2,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"San Luis Potosi",66,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Quintana Roo",31,1,0,"0.05",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Sinaloa",33,2,0,"0.06",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Queretaro",55,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Yucatan",26,1,0,"0.03",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION__05062025.pdf",2025-06-05,"Tabasco",40,1,0,"0.04",NA,NA
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Chihuahua",3374,2033,4,"50.04","0.20",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Sonora",166,69,1,"2.20","1.45",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Zacatecas",92,19,0,"1.11",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Tamaulipas",75,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Coahuila",78,10,0,"0.29",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Durango",93,9,0,"0.47",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Campeche",34,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Guerrero",38,5,0,"0.14",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Michoacan",85,5,0,"0.10",NA,5045030
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Oaxaca",43,4,0,"0.09",NA,4339377
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Guanajuato",343,2,0,"0.03",NA,6537669
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Sinaloa",33,2,0,"0.06",NA,3187466
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Quintana Roo",33,1,0,"0.05",NA,2101638
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"San Luis Potosi",72,1,0,"0.03",NA,2979785
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Queretaro",55,1,0,"0.04",NA,2654421
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Yucatan",29,1,0,"0.03",NA,3747791
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250610.pdf",2025-06-10,"Tabasco",42,1,0,"0.04",NA,2467519
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Chihuahua",3432,2065,4,"50.82","0.19",4063124
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Sonora",169,69,1,"2.20","1.45",3140762
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Zacatecas",92,19,0,"1.11",NA,1713144
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Tamaulipas",75,12,0,"0.31",NA,3848619
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Coahuila",86,10,0,"0.29",NA,3400257
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Durango",97,9,0,"0.47",NA,1927128
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Campeche",34,6,0,"0.63",NA,958867
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Michoacan",86,5,0,"0.10",NA,3607434
"https://github.com/fbranda/measles/blob/main/Americas/Mexico/bulletins/Gobierno_de_Mexico/INFORME_DIARIO_SARAMPION_20250611.pdf",2025-06-11,"Guerrero",39,5,0,"0.14",NA,5045030
